Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Num_Platforms,Exclusive
77,Super Mario Kart,SNES,1992,Racing,Nintendo,3.54,1.24,3.81,0.18,8.76,1,1
137,Street Fighter II: The World Warrior,SNES,1992,Fighting,Capcom,2.47,0.83,2.87,0.12,6.3,1,1
144,Sonic the Hedgehog 2,Other,1992,Platform,Sega,4.47,1.2,0.16,0.19,6.03,1,1
190,Kirby's Dream Land,GB,1992,Platform,Nintendo,2.71,0.61,1.7,0.11,5.13,1,1
284,Street Fighter II Turbo,SNES,1992,Fighting,Capcom,1.42,0.51,2.1,0.07,4.1,1,1
318,The Legend of Zelda: Link's Awakening,GB,1992,Action,Nintendo,2.21,0.96,0.54,0.13,3.83,1,1
524,Dragon Quest V: Tenkuu no Hanayome,SNES,1992,Role-Playing,Enix Corporation,0.0,0.0,2.78,0.01,2.79,2,0
542,Mario Paint,SNES,1992,Misc,Nintendo,1.43,0.54,0.71,0.07,2.75,1,1
561,Mortal Kombat,Other,1992,Fighting,Arena Entertainment,1.95,0.63,0.0,0.09,2.67,5,0
623,Final Fantasy V,SNES,1992,Role-Playing,SquareSoft,0.0,0.0,2.43,0.02,2.45,2,0
732,Kirby's Pinball Land,GB,1992,Misc,Nintendo,0.87,0.17,1.1,0.05,2.19,1,1
755,SimCity 2000,PC,1992,Simulation,Maxis,1.2,0.84,0.0,0.1,2.14,5,0
812,NBA Jam,Other,1992,Sports,Arena Entertainment,1.75,0.25,0.0,0.05,2.05,7,0
1063,Yoshi's Cookie,GB,1992,Puzzle,Nintendo,0.59,0.24,0.82,0.03,1.68,2,0
1088,Street Fighter II': Special Champion Edition,Other,1992,Fighting,Sega,1.0,0.3,0.31,0.04,1.66,1,1
1581,Tetris 2 (All region sales),GB,1992,Puzzle,Nintendo,0.56,0.22,0.43,0.03,1.24,1,1
1634,The Magical Quest starring Mickey Mouse,SNES,1992,Platform,Capcom,0.66,0.17,0.35,0.03,1.21,1,1
1799,Yoshi's Cookie,NES,1992,Puzzle,Nintendo,0.41,0.06,0.63,0.02,1.12,2,0
2104,Romancing SaGa,SNES,1992,Role-Playing,SquareSoft,0.0,0.0,0.97,0.0,0.97,2,0
2560,Mega Man 5,NES,1992,Platform,Capcom,0.39,0.07,0.32,0.01,0.79,1,1
2594,The 7th Guest,PC,1992,Adventure,Virgin Interactive,0.01,0.77,0.0,0.0,0.78,1,1
3392,Dragon Ball Z: Chou Saiya Densetsu,SNES,1992,Role-Playing,Namco Bandai Games,0.0,0.0,0.58,0.0,0.58,1,1
3456,Super Bomberman,SNES,1992,Puzzle,Hudson Soft,0.0,0.0,0.57,0.0,0.57,1,1
4170,Super Batter Up,SNES,1992,Sports,Namco Bandai Games,0.0,0.0,0.46,0.0,0.46,1,1
4814,Fatal Fury,SNES,1992,Fighting,Takara,0.0,0.0,0.39,0.0,0.39,1,1
5871,Romance of the Three Kingdoms III: Dragon of Destiny,SNES,1992,Strategy,Tecmo Koei,0.0,0.0,0.29,0.0,0.29,1,1
6020,F1 ROC: Race of Champions,SNES,1992,Sports,Ocean,0.0,0.0,0.28,0.0,0.28,1,1
6021,F-1 Grand Prix,SNES,1992,Racing,Video System,0.0,0.0,0.28,0.0,0.28,1,1
6846,Tetris 2 (weekly jp sales),GB,1992,Puzzle,Nintendo,0.0,0.0,0.23,0.0,0.23,1,1
7028,Super Adventure Island,SNES,1992,Platform,Hudson Soft,0.0,0.0,0.22,0.0,0.22,1,1
8329,Otogirisou,SNES,1992,Adventure,ChunSoft,0.0,0.0,0.16,0.0,0.16,1,1
8330,Battle Soccer: Field no Hasha,SNES,1992,Sports,Banpresto,0.0,0.0,0.16,0.0,0.16,1,1
9186,Contra III: The Alien Wars,SNES,1992,Shooter,Konami Digital Entertainment,0.0,0.0,0.13,0.0,0.13,1,1
9187,Gunstar Heroes,Other,1992,Shooter,Sega,0.0,0.0,0.13,0.0,0.13,1,1
9512,Ecco the Dolphin,Other,1992,Adventure,Sega,0.0,0.0,0.12,0.0,0.12,1,1
11556,Teenage Mutant Ninja Turtles: Tournament Fighters,NES,1992,Fighting,Konami Digital Entertainment,0.04,0.01,0.02,0.0,0.07,2,0
11557,Dragon Slayer: The Legend of Heroes,SNES,1992,Role-Playing,Epoch,0.0,0.0,0.07,0.0,0.07,2,0
12053,Syndicate,PC,1992,Strategy,Electronic Arts,0.0,0.05,0.0,0.01,0.06,3,0
12054,Teenage Mutant Ninja Turtles: Tournament Fighters,SNES,1992,Fighting,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,2,0
13243,Sonic the Hedgehog 2 (8-bit),Other,1992,Platform,Sega,0.0,0.0,0.04,0.0,0.04,1,1
13879,Doom,PC,1992,Shooter,id Software,0.02,0.0,0.0,0.0,0.03,3,0
15723,Empire Deluxe,PC,1992,Strategy,New World Computing,0.01,0.0,0.0,0.0,0.01,1,1
58,Super Mario All-Stars,SNES,1993,Platform,Nintendo,5.99,2.15,2.12,0.29,10.55,1,1
468,Star Fox,SNES,1993,Shooter,Nintendo,1.61,0.51,0.8,0.07,2.99,1,1
837,Super Street Fighter II,SNES,1993,Fighting,Nintendo,0.52,0.16,1.29,0.03,2.0,2,0
875,Mortal Kombat II,SNES,1993,Fighting,Acclaim Entertainment,1.48,0.39,0.0,0.06,1.93,1,1
934,Secret of Mana,SNES,1993,Role-Playing,SquareSoft,0.25,0.07,1.49,0.02,1.83,1,1
995,Disney's Aladdin,SNES,1993,Platform,Capcom,0.94,0.34,0.21,0.27,1.75,2,0
996,Kirby's Adventure,NES,1993,Platform,Nintendo,0.79,0.14,0.8,0.02,1.75,1,1
1039,Super Puyo Puyo,SNES,1993,Puzzle,Banpresto,0.0,0.0,1.69,0.01,1.7,1,1
1242,Sonic CD,Other,1993,Platform,Sega,1.0,0.36,0.09,0.05,1.5,1,1
1304,Dragon Ball Z,SNES,1993,Fighting,Namco Bandai Games,0.0,0.0,1.45,0.0,1.45,1,1
1651,Dragon Ball Z: La Legende Saien,SNES,1993,Fighting,Namco Bandai Games,0.0,0.0,1.2,0.0,1.2,1,1
1700,Romancing SaGa 2,SNES,1993,Role-Playing,SquareSoft,0.0,0.0,1.17,0.0,1.17,1,1
1721,Mega Man X,SNES,1993,Platform,Capcom,0.57,0.08,0.5,0.01,1.16,1,1
1746,Dragon Quest I & II,SNES,1993,Role-Playing,Enix Corporation,0.0,0.0,1.15,0.0,1.15,1,1
2004,Final Fight 2,SNES,1993,Action,Capcom,0.39,0.12,0.49,0.02,1.02,1,1
2082,Tetris 2,NES,1993,Puzzle,Nintendo,0.62,0.13,0.21,0.02,0.98,1,1
2527,Capcom's Soccer Shootout,SNES,1993,Sports,Nintendo,0.0,0.0,0.8,0.0,0.8,1,1
2595,Torneko no Daibouken: Fushigi no Dungeon,SNES,1993,Role-Playing,ChunSoft,0.0,0.0,0.78,0.0,0.78,1,1
2757,Dragon Ball Z: Ultime Menace,SNES,1993,Fighting,Namco Bandai Games,0.0,0.0,0.73,0.0,0.73,1,1
2904,J-League Soccer: Prime Goal,SNES,1993,Sports,Namco Bandai Games,0.0,0.0,0.69,0.0,0.69,1,1
3194,Nobunaga no Yabou: Haouden,SNES,1993,Strategy,Tecmo Koei,0.3,0.0,0.32,0.0,0.62,1,1
3510,Mega Man X2,SNES,1993,Platform,Laguna,0.09,0.02,0.45,0.0,0.56,1,1
3706,Virtual Soccer,SNES,1993,Sports,Hudson Soft,0.0,0.0,0.53,0.0,0.53,1,1
3707,Winning Post,SNES,1993,Sports,Tecmo Koei,0.0,0.0,0.53,0.0,0.53,1,1
3772,Mega Man 6,NES,1993,Platform,Capcom,0.28,0.07,0.16,0.01,0.52,1,1
3967,Mario & Wario,SNES,1993,Puzzle,Nintendo,0.0,0.0,0.49,0.0,0.49,1,1
4171,Crayon Shin-Chan: Arashi o Yobu Enji,SNES,1993,Platform,Namco Bandai Games,0.0,0.0,0.46,0.0,0.46,1,1
4256,Fatal Fury 2,SNES,1993,Fighting,Takara,0.0,0.0,0.45,0.0,0.45,1,1
5092,Yuu Yuu Hakusho,SNES,1993,Fighting,Namco Bandai Games,0.0,0.0,0.36,0.0,0.36,1,1
5093,Jurassic Park,NES,1993,Action,Ocean,0.25,0.1,0.0,0.01,0.36,1,1
5188,Stunt Race FX,SNES,1993,Racing,Nintendo,0.0,0.0,0.35,0.0,0.35,1,1
5500,Shin Momotarou Densetsu,SNES,1993,Role-Playing,Hudson Soft,0.0,0.0,0.32,0.0,0.32,1,1
5621,Ganbare Goemon 2: Kiteretsu Shougun Magginesu,SNES,1993,Platform,Konami Digital Entertainment,0.0,0.0,0.31,0.0,0.31,1,1
6171,Bishoujo Senshi Sailormoon R,SNES,1993,Fighting,Namco Bandai Games,0.0,0.0,0.27,0.0,0.27,1,1
7029,Sailor Moon,SNES,1993,Action,Namco Bandai Games,0.0,0.0,0.22,0.0,0.22,1,1
7614,Jissen Pachi-Slot Hisshouhou,SNES,1993,Misc,Sammy Corporation,0.0,0.0,0.19,0.0,0.19,1,1
7615,Shining Force II,Other,1993,Strategy,Sega,0.0,0.0,0.19,0.0,0.19,1,1
7616,Thoroughbred Breeder,SNES,1993,Simulation,Hect,0.0,0.0,0.19,0.0,0.19,1,1
7874,Mega Man Soccer,SNES,1993,Sports,Capcom,0.04,0.01,0.13,0.0,0.18,1,1
8080,Super Power League,SNES,1993,Sports,Hudson Soft,0.0,0.0,0.17,0.0,0.17,1,1
8583,Super Street Fighter II,Other,1993,Fighting,Capcom,0.0,0.0,0.15,0.0,0.15,2,0
8855,The King of Fighters '94 (CD),Other,1993,Fighting,SNK,0.0,0.0,0.14,0.0,0.14,1,1
9188,Illusion of Gaia,SNES,1993,Role-Playing,Nintendo,0.0,0.0,0.13,0.0,0.13,1,1
9513,Harukanaru Augusta 2: Masters,SNES,1993,Sports,T&E Soft,0.0,0.0,0.12,0.0,0.12,1,1
9838,Classic Road,SNES,1993,Sports,Victor Interactive,0.0,0.0,0.11,0.0,0.11,2,0
9839,Ranma 1/2: Akanekodan Teki Hihou,SNES,1993,Role-Playing,TOHO,0.0,0.0,0.11,0.0,0.11,1,1
10650,Lethal Enforcers,SNES,1993,Shooter,Konami Digital Entertainment,0.0,0.0,0.09,0.0,0.09,1,1
11558,Ecco: The Tides of Time,Other,1993,Adventure,Sega,0.0,0.0,0.07,0.0,0.07,1,1
11559,Street Fighter II': Special Champion Edition (JP weekly sales),Other,1993,Action,Capcom,0.0,0.0,0.07,0.0,0.07,1,1
11560,Samurai Shodown,Other,1993,Fighting,SNK,0.0,0.0,0.07,0.0,0.07,2,0
11561,Ninja Warriors,SNES,1993,Action,Titus,0.0,0.0,0.07,0.0,0.07,1,1
11562,Streets of Rage 3,Other,1993,Action,Sega,0.0,0.0,0.07,0.0,0.07,1,1
12055,Super Mahjong 2: Honkaku 4Jin Uchi,SNES,1993,Misc,Imax,0.0,0.0,0.06,0.0,0.06,1,1
12056,Pop'n TwinBee: Rainbow Bell Adventure,SNES,1993,Platform,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,1,1
12620,Doraemon 2: Nobita no Toizurando Daibouken,SNES,1993,Role-Playing,Epoch,0.0,0.0,0.05,0.0,0.05,1,1
12621,Dynamite Headdy,Other,1993,Platform,Sega,0.0,0.0,0.05,0.0,0.05,1,1
12622,Pachinko Wars II,SNES,1993,Misc,Coconuts Japan,0.0,0.0,0.05,0.0,0.05,1,1
12623,Keiba Eight Special,SNES,1993,Sports,Misawa,0.0,0.0,0.05,0.0,0.05,1,1
12624,Beyond Oasis,Other,1993,Role-Playing,Sega,0.0,0.0,0.05,0.0,0.05,1,1
15724,Rock N' Roll Racing,SNES,1993,Racing,Interplay,0.0,0.0,0.01,0.0,0.01,1,1
72,Donkey Kong Country,SNES,1994,Platform,Nintendo,4.36,1.71,3.0,0.23,9.3,3,0
183,Super Mario Land 3: Wario Land,GB,1994,Platform,Nintendo,2.49,0.98,1.57,0.15,5.19,1,1
305,Donkey Kong Land,GB,1994,Platform,Nintendo,1.97,0.76,1.07,0.11,3.91,1,1
351,Doom II: Hell on Earth,PC,1994,Shooter,Virgin Interactive,2.05,1.4,0.0,0.16,3.61,2,0
386,Final Fantasy III,SNES,1994,Role-Playing,SquareSoft,0.86,0.0,2.55,0.02,3.42,4,0
451,Donkey Kong,GB,1994,Platform,Nintendo,1.57,0.62,0.55,0.34,3.07,3,0
518,Myst,PC,1994,Adventure,Red Orb,0.02,2.79,0.0,0.0,2.81,5,0
644,Monopoly,PC,1994,Misc,Hasbro Interactive,1.49,0.81,0.0,0.1,2.39,8,0
790,Warcraft: Orcs & Humans,PC,1994,Strategy,Activision,0.89,1.08,0.0,0.11,2.08,1,1
862,Star Wars: Dark Forces,PC,1994,Shooter,LucasArts,1.09,0.77,0.0,0.09,1.95,2,0
942,Sonic & Knuckles,Other,1994,Platform,Sega,1.24,0.43,0.03,0.12,1.82,1,1
958,Disney's The Lion King,SNES,1994,Platform,Virgin Interactive,1.26,0.39,0.08,0.06,1.79,2,0
980,Sonic the Hedgehog 3,Other,1994,Platform,Sega,1.02,0.47,0.2,0.07,1.76,1,1
1206,Mortal Kombat 3,SNES,1994,Fighting,Acclaim Entertainment,1.19,0.29,0.0,0.05,1.53,3,0
1342,Super Metroid,SNES,1994,Action,Nintendo,0.57,0.12,0.71,0.02,1.42,1,1
1354,Disney's The Lion King,Other,1994,Platform,Virgin Interactive,0.97,0.37,0.03,0.05,1.41,2,0
1377,NBA Jam,SNES,1994,Sports,Acclaim Entertainment,1.19,0.16,0.0,0.03,1.39,7,0
1442,Mortal Kombat 3,Other,1994,Fighting,Acclaim Entertainment,1.03,0.27,0.0,0.04,1.34,3,0
1536,Battle Arena Toshinden,PS,1994,Fighting,Sony Computer Entertainment,0.39,0.26,0.53,0.08,1.27,1,1
1814,NBA Jam Tournament Edition,Other,1994,Sports,Acclaim Entertainment,0.95,0.14,0.0,0.03,1.11,3,0
1898,Virtua Fighter,SAT,1994,Fighting,Sega,0.17,0.12,0.77,0.02,1.07,1,1
2246,Super Momotarou Dentetsu III,SNES,1994,Simulation,Hudson Soft,0.0,0.0,0.91,0.0,0.91,1,1
2346,Derby Stallion II,SNES,1994,Sports,ASCII Entertainment,0.0,0.0,0.87,0.0,0.87,1,1
2498,Kamaitachi no Yoru,SNES,1994,Adventure,ChunSoft,0.0,0.0,0.81,0.0,0.81,1,1
2499,Super Bomberman 2,SNES,1994,Puzzle,Hudson Soft,0.0,0.0,0.81,0.0,0.81,1,1
2500,EarthBound,SNES,1994,Role-Playing,Nintendo,0.0,0.0,0.81,0.0,0.81,1,1
2561,Ridge Racer,PS,1994,Racing,Sony Computer Entertainment,0.0,0.0,0.74,0.05,0.79,3,0
2596,Doom,PS,1994,Shooter,Infogrames,0.43,0.3,0.0,0.05,0.78,3,0
2864,Super Bomberman 3,SNES,1994,Puzzle,Hudson Soft,0.0,0.0,0.7,0.0,0.7,1,1
2865,Fire Emblem: Monsh? no Nazo,SNES,1994,Role-Playing,Nintendo,0.0,0.0,0.7,0.0,0.7,1,1
3339,Kirby's Dream Course,SNES,1994,Sports,Nintendo,0.0,0.0,0.59,0.0,0.59,1,1
3457,Theme Park,PS,1994,Simulation,Electronic Arts,0.24,0.16,0.13,0.04,0.57,3,0
3511,Fatal Fury Special,SNES,1994,Fighting,Takara,0.0,0.0,0.56,0.0,0.56,1,1
3580,Daytona USA,SAT,1994,Racing,Sega,0.0,0.0,0.55,0.0,0.55,1,1
3708,Romance of the Three Kingdoms IV: Wall of Fire,SNES,1994,Strategy,Tecmo Koei,0.0,0.0,0.53,0.0,0.53,2,0
3709,J-League Soccer: Prime Goal 2,SNES,1994,Sports,Namco Bandai Games,0.0,0.0,0.53,0.0,0.53,1,1
4172,Space Invaders,SNES,1994,Shooter,Taito,0.0,0.0,0.46,0.0,0.46,3,0
4257,NHL FaceOff,PS,1994,Sports,Sony Computer Entertainment,0.25,0.17,0.0,0.03,0.45,1,1
4433,Wonder Project J: Kikai no Shonen Pino,SNES,1994,Simulation,Enix Corporation,0.0,0.0,0.43,0.0,0.43,1,1
4612,Jikkyou Powerful Pro Yakuu '94,SNES,1994,Sports,Konami Digital Entertainment,0.0,0.0,0.41,0.0,0.41,1,1
4718,Samurai Shodown,SNES,1994,Fighting,Takara,0.0,0.0,0.4,0.0,0.4,2,0
4815,Super Famista 3,SNES,1994,Sports,Namco Bandai Games,0.0,0.0,0.39,0.0,0.39,1,1
4909,ESPN Extreme Games,PS,1994,Sports,Sony Computer Entertainment,0.11,0.08,0.17,0.03,0.38,1,1
5013,Kileak: The DNA Imperative,PS,1994,Shooter,Sony Computer Entertainment,0.08,0.06,0.21,0.02,0.37,1,1
5014,Super Formation Soccer 94,SNES,1994,Sports,Human Entertainment,0.0,0.0,0.37,0.0,0.37,1,1
5015,Super Robot Taisen EX,SNES,1994,Strategy,Banpresto,0.0,0.0,0.37,0.0,0.37,1,1
5016,Shin Megami Tensei II,SNES,1994,Role-Playing,Atlus,0.0,0.0,0.37,0.0,0.37,1,1
5094,Zero4 Champ RR,SNES,1994,Sports,Media Rings,0.0,0.0,0.36,0.0,0.36,1,1
5095,Super Fire ProWrestling Special,SNES,1994,Fighting,Human Entertainment,0.0,0.0,0.36,0.0,0.36,1,1
5096,Breath of Fire II,SNES,1994,Role-Playing,Laguna,0.0,0.0,0.36,0.0,0.36,2,0
5097,Ganbare Goemon 3: Shishi Jyuurokubei no Karakuri Manji Katame,SNES,1994,Platform,Konami Digital Entertainment,0.0,0.0,0.36,0.0,0.36,1,1
5368,Super Power League 2,SNES,1994,Sports,Hudson Soft,0.0,0.0,0.33,0.0,0.33,1,1
5369,Parodius,PS,1994,Shooter,Konami Digital Entertainment,0.0,0.0,0.31,0.02,0.33,2,0
5501,Live A Live,SNES,1994,Role-Playing,SquareSoft,0.0,0.0,0.32,0.0,0.32,1,1
5622,Yuu Yuu Hakusho 2: Kakutou no Sho,SNES,1994,Fighting,Namco Bandai Games,0.0,0.0,0.31,0.0,0.31,1,1
5739,Decathlete,SAT,1994,Sports,Sega,0.0,0.0,0.3,0.0,0.3,1,1
5740,Daikaijyuu Monogatari,SNES,1994,Role-Playing,Hudson Soft,0.0,0.0,0.3,0.0,0.3,1,1
5872,Itadaki Street 2: Neon Sign wa Bara Iro ni,SNES,1994,Misc,Enix Corporation,0.0,0.0,0.29,0.0,0.29,1,1
6022,International Superstar Soccer,SNES,1994,Sports,Konami Digital Entertainment,0.0,0.0,0.28,0.0,0.28,1,1
6023,SimCity 2000,SAT,1994,Simulation,Sega,0.0,0.0,0.28,0.0,0.28,5,0
6172,Slam Dunk: Yonkyo Taiketsu!!,SNES,1994,Sports,Namco Bandai Games,0.0,0.0,0.27,0.0,0.27,1,1
6173,Thoroughbred Breeder II,SNES,1994,Simulation,Hect,0.0,0.0,0.27,0.0,0.27,1,1
6343,Virtua Racing,Other,1994,Racing,Sega,0.0,0.0,0.26,0.0,0.26,1,1
6509,Galactic Attack,SAT,1994,Shooter,Acclaim Entertainment,0.0,0.0,0.25,0.0,0.25,1,1
6510,A. IV Evolution: A Ressha de Ikou 4,PS,1994,Strategy,ArtDink,0.0,0.0,0.24,0.02,0.25,1,1
6511,Samurai Shodown II,Other,1994,Fighting,SNK,0.0,0.0,0.25,0.0,0.25,1,1
6847,The King of Fighters '95 (CD),Other,1994,Fighting,SNK,0.0,0.0,0.23,0.0,0.23,1,1
7378,Drift King Shutokou Battle '94,SNES,1994,Racing,BPS,0.0,0.0,0.2,0.0,0.2,1,1
7379,Samurai Spirits (CD),Other,1994,Fighting,SNK,0.0,0.0,0.2,0.0,0.2,1,1
7380,Wing Arms,SAT,1994,Shooter,Sega,0.0,0.0,0.2,0.0,0.2,1,1
7617,ThunderStrike 2,PS,1994,Simulation,Core Design Ltd.,0.1,0.07,0.0,0.01,0.19,1,1
7618,SD Gundam GX,SNES,1994,Strategy,Namco Bandai Games,0.0,0.0,0.19,0.0,0.19,1,1
7875,Gokujou Parodius,SNES,1994,Shooter,Konami Digital Entertainment,0.0,0.0,0.18,0.0,0.18,1,1
7876,F1 Challenge,SAT,1994,Racing,Sega,0.0,0.0,0.18,0.0,0.18,1,1
8331,Saturday Night Slam Masters,SNES,1994,Fighting,Capcom,0.0,0.0,0.16,0.0,0.16,1,1
8856,"Lunar 2: Eternal Blue(sales, but wrong system)",Other,1994,Role-Playing,Game Arts,0.0,0.0,0.14,0.0,0.14,1,1
8857,Shining Force CD,Other,1994,Strategy,Sega,0.0,0.0,0.14,0.0,0.14,1,1
9514,The King of Fighters '94,Other,1994,Fighting,SNK,0.0,0.0,0.12,0.0,0.12,1,1
9515,Slayers,SNES,1994,Role-Playing,Banpresto,0.0,0.0,0.12,0.0,0.12,1,1
9516,Battle Arena Toshinden Remix,SAT,1994,Fighting,Sega,0.0,0.0,0.12,0.0,0.12,1,1
9517,Bishoujo Senshi Sailormoon S: Juugai Rantou!? Shuyaku Soudatsusen,SNES,1994,Fighting,Angel Studios,0.0,0.0,0.12,0.0,0.12,1,1
9518,Center Ring Boxing,SAT,1994,Fighting,JVC,0.0,0.0,0.12,0.0,0.12,1,1
9840,Primal Rage,PS,1994,Fighting,Time Warner Interactive,0.06,0.04,0.0,0.01,0.11,1,1
9841,Jikkyou Powerful Pro Yakyuu '95,PS,1994,Sports,Konami Digital Entertainment,0.0,0.0,0.11,0.01,0.11,1,1
9842,Final Fantasy I & II,NES,1994,Role-Playing,Square,0.0,0.0,0.11,0.0,0.11,1,1
9843,Jupiter Strike,PS,1994,Shooter,Acclaim Entertainment,0.06,0.04,0.0,0.01,0.11,1,1
10256,Crime Crackers,PS,1994,Role-Playing,Sony Computer Entertainment,0.0,0.0,0.09,0.01,0.1,1,1
10651,Clockwork Knight,SAT,1994,Platform,Sega,0.0,0.0,0.09,0.0,0.09,1,1
11080,Theme Park,SAT,1994,Simulation,Electronic Arts,0.0,0.0,0.08,0.0,0.08,3,0
11081,King's Field (Japan),PS,1994,Role-Playing,From Software,0.0,0.0,0.08,0.01,0.08,1,1
11082,Yuu Yuu Hakusho: Makyo Toitsusen,Other,1994,Fighting,Sega,0.0,0.0,0.08,0.0,0.08,1,1
11083,Dragon Slayer: The Legend of Heroes,Other,1994,Role-Playing,Sega,0.0,0.0,0.08,0.0,0.08,2,0
11084,Majin Tensei,SNES,1994,Role-Playing,Atlus,0.0,0.0,0.08,0.0,0.08,1,1
11563,Gale Racer,SAT,1994,Racing,Sega,0.0,0.0,0.07,0.0,0.07,1,1
11564,Formula One World Championship: Beyond the Limit,Other,1994,Racing,Sega,0.0,0.0,0.07,0.0,0.07,1,1
11565,Derby Jockey: Kishou e no Michi,SNES,1994,Sports,Asmik Corp,0.0,0.0,0.07,0.0,0.07,1,1
11566,Kenyuu Densetsu Yaiba,SNES,1994,Action,Banpresto,0.0,0.0,0.07,0.0,0.07,1,1
11567,Motor Toon Grand Prix (Japan),PS,1994,Racing,Sony Computer Entertainment,0.0,0.0,0.06,0.0,0.07,1,1
12057,Discworld,PS,1994,Adventure,Psygnosis,0.04,0.02,0.0,0.0,0.06,1,1
12058,Robotica,SAT,1994,Shooter,Sega,0.0,0.0,0.06,0.0,0.06,1,1
12059,Worldwide Soccer,SAT,1994,Sports,Sega,0.0,0.0,0.06,0.0,0.06,1,1
12060,Record of Lodoss War: Eiyuu Sensou,Other,1994,Role-Playing,Sega,0.0,0.0,0.06,0.0,0.06,1,1
12061,Myst,SAT,1994,Adventure,Sunsoft,0.0,0.0,0.06,0.0,0.06,5,0
12625,Game no Kanzume Vol 2,Other,1994,Misc,Sega,0.0,0.0,0.05,0.0,0.05,1,1
12626,Hisshou 777 Fighter: Pachi Slot Eiyu Densetsu,SNES,1994,Misc,Vap,0.0,0.0,0.05,0.0,0.05,1,1
12627,Golden Axe: The Duel,SAT,1994,Fighting,Sega,0.0,0.0,0.05,0.0,0.05,1,1
12628,Game no Kanzume Vol 1,Other,1994,Misc,Sega,0.0,0.0,0.04,0.0,0.05,1,1
13244,World Series Baseball,SAT,1994,Sports,Sega,0.0,0.0,0.04,0.0,0.04,2,0
13245,Galaxy Fight,SAT,1994,Fighting,Sunsoft,0.0,0.0,0.04,0.0,0.04,1,1
13246,J-League Pro Striker 2,Other,1994,Sports,Sega,0.0,0.0,0.04,0.0,0.04,1,1
13247,Castlevania Bloodlines,Other,1994,Platform,Konami Digital Entertainment,0.0,0.0,0.04,0.0,0.04,1,1
13880,First Queen: Ornic Senki,SNES,1994,Role-Playing,Culture Brain,0.0,0.0,0.03,0.0,0.03,1,1
13881,Gaia Saver Hero Saidai no Sakusen,SNES,1994,Role-Playing,Banpresto,0.0,0.0,0.03,0.0,0.03,1,1
13882,Puzzle & Action: Tant-R,Other,1994,Misc,Sega,0.0,0.0,0.03,0.0,0.03,1,1
13883,Kidou Senshi V Gundam,SNES,1994,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,1,1
13884,The Great Battle Gaiden 2: Matsuri da Wasshoi,SNES,1994,Action,Banpresto,0.0,0.0,0.03,0.0,0.03,1,1
14675,Bust-A-Move,Other,1994,Puzzle,Micro Cabin,0.0,0.0,0.02,0.0,0.02,1,1
14676,Sugoi Hebereke,SNES,1994,Fighting,Sunsoft,0.0,0.0,0.02,0.0,0.02,1,1
14677,Pebble Beach Golf Links,SAT,1994,Sports,Sega,0.0,0.0,0.02,0.0,0.02,1,1
14678,World Class Rugby 2: Kokunai Gekitou Hen '93,SNES,1994,Sports,Misawa,0.0,0.0,0.02,0.0,0.02,1,1
15725,Mortal Kombat,PC,1994,Fighting,Acclaim Entertainment,0.01,0.0,0.0,0.0,0.01,5,0
187,Donkey Kong Country 2: Diddy's Kong Quest,SNES,1995,Platform,Nintendo,2.1,0.74,2.2,0.11,5.15,1,1
267,Warcraft II: Tides of Darkness,PC,1995,Strategy,Activision,1.7,2.27,0.0,0.23,4.21,1,1
281,Super Mario World 2: Yoshi's Island,SNES,1995,Platform,Nintendo,1.65,0.61,1.76,0.09,4.12,2,0
316,Namco Museum Vol.1,PS,1995,Misc,Sony Computer Entertainment,2.12,1.44,0.22,0.06,3.84,1,1
414,Tekken,PS,1995,Fighting,Sony Computer Entertainment,0.95,1.3,0.77,0.22,3.24,1,1
421,Killer Instinct,SNES,1995,Fighting,Nintendo,2.26,0.72,0.12,0.1,3.2,1,1
423,Dragon Quest VI: Maboroshi no Daichi,SNES,1995,Role-Playing,Enix Corporation,0.0,0.0,3.19,0.0,3.19,1,1
459,Rayman,PS,1995,Platform,Ubisoft,1.54,1.33,0.0,0.16,3.03,1,1
662,Kirby's Dream Land 2,GB,1995,Platform,Nintendo,0.69,0.14,1.48,0.05,2.36,1,1
678,Chrono Trigger,SNES,1995,Role-Playing,SquareSoft,0.28,0.0,2.02,0.01,2.31,2,0
876,Virtua Fighter 2,SAT,1995,Fighting,Sega,0.34,0.26,1.3,0.03,1.93,1,1
935,Air Combat,PS,1995,Simulation,Sony Computer Entertainment,0.92,0.33,0.52,0.05,1.83,1,1
1175,Twisted Metal,PS,1995,Action,Sony Computer Entertainment,1.32,0.19,0.0,0.05,1.56,1,1
1499,Romancing SaGa 3,SNES,1995,Role-Playing,SquareSoft,0.0,0.0,1.29,0.01,1.3,1,1
1537,Road Rash,PS,1995,Racing,Electronic Arts,0.71,0.48,0.0,0.08,1.27,1,1
1722,Sega Rally Championship,SAT,1995,Racing,Sega,0.21,0.16,0.77,0.02,1.16,1,1
1747,Derby Stallion III,SNES,1995,Sports,ASCII Entertainment,0.0,0.0,1.15,0.0,1.15,1,1
1815,Arc the Lad,PS,1995,Role-Playing,Sony Computer Entertainment,0.0,0.0,1.1,0.01,1.11,1,1
